x,y,ffmc,dmc,dc,isi,temp,rh,wind,rain,month_num,day_fri,day_mon,day_sat,day_sun,day_thu,day_tue,day_wed,temp_rh_ratio,dc_isi_interaction
0.5519447893707109,0.6557962915236982,-1.2555683630824013,-0.9117120248365675,0.711246735064744,-0.8860085763276493,-0.8864697544858321,0.7319608593223574,-1.2925833606858395,0.0,0.6569354959279149,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,2.6832815729997477,-0.38111861230861543,-0.3333333333333333,-0.9178008007142822,-0.3932480993856703
-1.6073811995795888,-0.29597885723635886,0.3191732363785494,-0.3698947685490422,0.6877548571256084,0.1646265935416922,-0.13913165270652939,0.6052812677975932,-0.5398826819514875,0.0,0.6569354959279149,-0.41807308007875,2.41522945769824,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-0.5947277742323109,0.5324478775396898
-1.6073811995795888,-0.29597885723635886,-0.4288290233653988,-0.2249901534954017,0.295278482590736,0.01087510526813013,0.23453739818312166,-0.34481566863813895,0.5023182578345381,0.0,0.22110450348382885,-0.41807308007875,-0.4140393356054125,2.3468993391145916,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,0.0548005583492765,0.1226142978964102
-0.31178560620940904,1.6075714402837553,-2.0232548928196104,-1.3354005188521034,-0.8072196510356034,-1.757267009877835,-2.347176044327196,1.0486598381342682,0.5023182578345381,0.0,1.9644284732601731,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,2.6832815729997477,-0.38111861230861543,-0.3333333333333333,-1.4933643019231628,-1.4126374117484866
-0.31178560620940904,0.6557962915236982,1.9332833758260273,1.0129992751150485,0.4475706568168575,2.0352697008700322,2.3236870917934445,-1.1682330135491068,-0.5398826819514875,0.0,0.22110450348382885,-0.41807308007875,2.41522945769824,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,2.602931312103766,1.8830186211024271
1.4156751849508307,1.6075714402837553,1.0278069561359817,0.3861293099916905,0.14339134074287518,1.5996404840949392,0.3194621824762242,-0.6615146474500496,0.5023182578345381,0.0,0.22110450348382885,2.3919263106144877,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,0.37075856253318584,1.1681207817850585
1.4156751849508307,1.6075714402837553,0.3191732363785494,0.6523127876445737,0.4329894911994632,1.3946384997301897,0.20056748446588077,0.8586404508471217,0.2707180489931989,0.0,0.22110450348382885,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,2.62385506166316,-0.3333333333333333,-0.5525431423764237,1.3431498184895623
-0.31178560620940904,-0.29597885723635886,0.3191732363785494,-0.1919141000592447,0.785772692664761,0.19025184158728584,0.3194621824762242,-0.5981748516876675,0.5023182578345381,0.0,0.6569354959279149,2.3919263106144877,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,0.3106586403838918,0.6287867909967257
-0.7436508039994689,-0.29597885723635886,0.6734900962572655,-0.5652009888387316,-0.3430525455485406,-0.29662787127899426,0.11564270017277824,-0.5348350559252854,-0.5398826819514875,0.0,0.22110450348382885,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,2.6832815729997477,-0.38111861230861543,-0.3333333333333333,0.13573163204914776,-0.49845096503510394
-0.31178560620940904,0.6557962915236982,-2.0232548928196104,-1.6094592473231188,-2.002470199283703,-1.3728882891939296,-1.4979282013961703,1.1119996338966502,-1.2925833606858395,0.0,-2.3938814511806874,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,1.9848826252815504,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-1.2091759293530668,-1.5724005772012497
0.9838099871607708,-0.29597885723635886,0.12233053644593057,-0.04385938467835109,0.8615137473995611,-0.6810065919628997,0.06468782959691659,-0.02811668982622825,-1.0609831518445,0.0,0.6569354959279149,-0.41807308007875,2.41522945769824,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-0.23139642669339605,-0.13643082833182188
-1.6073811995795888,-0.29597885723635886,0.1616990764324577,1.2634322511316662,0.34266727084726833,-0.2710026232334007,0.16659757074863926,0.3519220847480646,-0.018782212058474846,0.0,0.22110450348382885,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,2.9999999999999996,-0.37226411752296373,-0.06579136355542162
0.5519447893707109,0.6557962915236982,0.2798046963920279,1.4492881704395961,0.45850653102990363,-0.19412687909661963,0.030717915879675692,1.6187179999957073,-1.0609831518445,0.0,0.22110450348382885,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,1.9848826252815504,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-0.8134475687221507,0.06788944060860883
-1.6073811995795888,-0.29597885723635886,0.4766473963246467,0.1703474375748565,0.9656070686126286,0.3440033298608479,0.37041705305208583,-0.34481566863813895,-1.0609831518445,0.0,0.6569354959279149,2.3919263106144877,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,0.12761392556861373,0.9136168092148381
-1.6073811995795888,-1.7236415803764444,0.6341215562707441,0.4066049621188355,0.6282150975212467,0.08775084940491094,0.591221492214152,-0.6615146474500496,-1.0609831518445,0.0,0.6569354959279149,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,2.6832815729997477,-0.38111861230861543,-0.3333333333333333,0.5371891161773851,0.42119119520191023
0.12007959158065092,-0.29597885723635886,-0.3894604833788773,2.2352382020892336,1.2313083087518195,-0.3735036154157753,-0.4618458330203194,0.8586404508471217,-0.2503824208998138,0.0,0.6569354959279149,2.3919263106144877,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-0.7931974916606737,0.36750115132607464
1.8475403827408907,2.083459014663784,-1.8460964628802576,-1.5433071404508047,-2.058769699861977,-0.911633824373243,-0.5467706173134219,-0.09145648558861039,-0.5398826819514875,0.0,-2.3938814511806874,2.3919263106144877,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-0.4937819696782299,-1.5633024470501813
-0.31178560620940904,0.6557962915236982,-0.7437773432575878,2.2352382020892336,1.020691472056119,-0.834758080236462,-0.2580263507168734,0.6052812677975932,-0.5398826819514875,0.0,0.22110450348382885,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,2.6832815729997477,-0.38111861230861543,-0.3333333333333333,-0.6410635533718891,-0.2118487892919142
0.5519447893707109,0.6557962915236982,0.7915957162168358,0.4727570689911495,0.658592525890819,1.292137507547815,0.6761462765072546,-0.02811668982622825,0.7918185188862118,0.0,0.6569354959279149,2.3919263106144877,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,0.059857042183952276,1.5048433698178563
0.9838099871607708,-0.29597885723635886,1.1852811160820733,-0.410846072803332,0.571105532186451,1.804642468459689,0.20056748446588077,0.16190269746091818,0.5023182578345381,0.0,0.6569354959279149,2.3919263106144877,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-0.26830875868653237,1.8479963580130792
0.12007959158065092,-0.29597885723635886,-1.7673593829072092,-1.5055059365237682,-2.0373029838141457,-1.2703872970115546,-1.1072741936478985,0.541941472035211,-1.0609831518445,0.0,-2.3938814511806874,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,1.9848826252815504,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-0.9568333075082739,-1.575811980437024
1.8475403827408907,0.6557962915236982,0.7915957162168358,-0.9715639310543756,-1.027152232431306,1.3177627555934086,1.5423790762969007,-0.6615146474500496,0.2707180489931989,0.0,-0.6505574814043433,-0.41807308007875,-0.4140393356054125,-0.4260941163233985,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,2.9999999999999996,1.1196960539320824,-0.3164946911477518
0.5519447893707109,-0.29597885723635886,-1.964202082839828,-1.319650017215838,-1.8396471832227963,-0.9628843204644305,-1.6338078562651341,-0.02811668982622825,0.2707180489931989,0.0,-1.5222194662925155,-0.41807308007875,-0.4140393356054125,2.3468993391145916,-0.5038081281295678,-0.37267799624996495,-0.38111861230861543,-0.3333333333333333,-1.0404338402415867,-1.4787104063308028
